account_value,date,daily_return
1145221.39976,2022-07-27,
1145007.10589,2022-07-28,-0.0001871200363919856
1138822.81081,2022-07-29,-0.005401097554930123
1142619.16455,2022-08-01,0.0033335771851110696
1139410.23265,2022-08-02,-0.0028084002085366766
1136601.19807,2022-08-03,-0.0024653408399420984
1140435.6869299999,2022-08-04,0.0033736449218169096
1140626.0192599997,2022-08-05,0.0001668944002553019
1138637.8670799998,2022-08-08,-0.0017430359700980613
1137121.6590999998,2022-08-09,-0.001331598064526207
1131746.0767999997,2022-08-10,-0.004727358991873154
1136870.9665999997,2022-08-11,0.0045283035700822705
1136727.1710099997,2022-08-12,-0.00012648365049727772
1136181.9612799997,2022-08-15,-0.00047963112337290337
1137193.2147799998,2022-08-16,0.0008900453751798931
1142984.4213799997,2022-08-17,0.005092544103088237
1140522.8584899998,2022-08-18,-0.002153627682018544
1136699.5151999998,2022-08-19,-0.0033522723911574293
1137268.9404499996,2022-08-22,0.000500946153654036
1134114.6605299998,2022-08-23,-0.0027735567268299954
1125853.68836,2022-08-24,-0.007284071406094994
1128288.38767,2022-08-25,0.002162536158270001
1132267.05362,2022-08-26,0.0035262845859966863
1125568.19718,2022-08-29,-0.005916321965372839
1123554.6690099998,2022-08-30,-0.0017888993088510663
1118187.7980699998,2022-08-31,-0.004776688743351465
1113808.8447799997,2022-09-01,-0.003916116145747828
1109041.3121699993,2022-09-02,-0.004280386739918596
1101182.1584599994,2022-09-05,-0.007086439092717334
1104922.5544299996,2022-09-06,0.0033967095645930367
1107427.9383599993,2022-09-07,0.002267474693094851
1105076.6210399994,2022-09-08,-0.002123223767933835
1107839.2292799994,2022-09-09,0.0024999246092094474
1112514.2723999997,2022-09-13,0.004219965313052354
1108055.7862499997,2022-09-14,-0.004007576586304684
1103420.1547799995,2022-09-15,-0.0041835722781508045
1098967.1503299994,2022-09-16,-0.004035638129963215
1101288.7966599995,2022-09-19,0.0021125711804059755
1103496.8557199992,2022-09-20,0.002004977319933099
1101973.053049999,2022-09-21,-0.0013808853755237216
1099564.6680599991,2022-09-22,-0.0021855207650804953
1097888.2676499991,2022-09-23,-0.0015246037442779858
1099662.6076599993,2022-09-26,0.001616138966306746
1102976.9585099993,2022-09-27,0.0030139706732892346
1098592.491379999,2022-09-28,-0.00397512123546373
1098202.0415799988,2022-09-29,-0.00035540912855669404
1091580.1523999986,2022-09-30,-0.006029754935142129
1086693.3405099986,2022-10-10,-0.0044768236938493855
1087618.9452799987,2022-10-11,0.0008517626228994324
1092321.9345999989,2022-10-12,0.004324114930518652
1089296.1694199988,2022-10-13,-0.0027700305964359906
1094223.0924199987,2022-10-14,0.004523033439678192
1093332.4442399987,2022-10-17,-0.0008139548380671213
1097707.5133499985,2022-10-18,0.0040015908546837675
1092990.3784399985,2022-10-19,-0.00429726029259303
1090501.9611799985,2022-10-20,-0.0022767055493678745
1090621.0843199985,2022-10-21,0.00010923697915332653
1081191.6383499983,2022-10-24,-0.008645941386581146
1081451.9014399983,2022-10-25,0.00024071874103381852
1081996.3881599982,2022-10-26,0.0005034775187642282
1076727.5042299982,2022-10-27,-0.004869594748795891
1068733.2303499982,2022-10-28,-0.007424602648854028
1069885.3448099983,2022-10-31,0.0010780187490031512
