account_value,date,daily_return
988672.9696,2022-04-25,
961817.60896,2022-04-26,-0.02716303718798463
980073.9624200001,2022-04-27,0.018981097133104585
984024.4645199999,2022-04-28,0.004030820378336797
1018531.06023,2022-04-29,0.03506680672500573
1028042.83995,2022-05-05,0.0093387232764921
1010755.7804200001,2022-05-06,-0.016815505014208143
1006327.9813400002,2022-05-09,-0.004380681432422762
1011305.13594,2022-05-10,0.0049458573072491685
1021226.64797,2022-05-11,0.009810601842517253
1017632.5441800001,2022-05-12,-0.003519398751632985
1031758.9492300003,2022-05-13,0.013881636481450244
1025040.8849,2022-05-16,-0.006511273137019047
1045876.86118,2022-05-17,0.02032697094031799
1042094.6472100001,2022-05-18,-0.003616309061214573
1030524.38514,2022-05-19,-0.011102889839207153
1051896.0422800002,2022-05-20,0.020738623411707735
1049964.9531900003,2022-05-23,-0.0018358174309832664
1039240.75915,2022-05-24,-0.010213859050645424
1042613.02505,2022-05-25,0.0032449322934160474
1046097.2134100001,2022-05-26,0.0033417848005812267
1047762.39899,2022-05-27,0.0015918076815937265
1059269.33265,2022-05-30,0.01098238844139865
1070369.56561,2022-05-31,0.010479141251290791
1083985.45941,2022-06-01,0.012720740795951535
1089842.5329100003,2022-06-02,0.005403276814421876
1105190.8516600002,2022-06-06,0.014083060888638865
1105542.7883700002,2022-06-07,0.0003184397604010236
1116802.4445100003,2022-06-08,0.010184731209364806
1112930.6822900001,2022-06-09,-0.0034668282103366144
1153458.7486800002,2022-06-10,0.03641562501144113
1143229.50462,2022-06-13,-0.008868322401391793
1166990.29547,2022-06-14,0.020783920248715004
1204976.22212,2022-06-15,0.032550336363081245
1182260.5416700002,2022-06-16,-0.01885155908722791
1180170.7424799998,2022-06-17,-0.0017676299904659798
1186236.9913499998,2022-06-20,0.005140145109217453
1191912.89166,2022-06-21,0.004784794565831918
1176173.99656,2022-06-22,-0.013204736025700714
1226029.61235,2022-06-23,0.04238795955004493
1235451.9765400002,2022-06-24,0.007685266403916424
1233196.22923,2022-06-27,-0.0018258478296482306
1239657.3754600002,2022-06-28,0.005239349648380465
1208803.9315000002,2022-06-29,-0.024888686640977098
1219088.87843,2022-06-30,0.008508366544802026
1201418.17131,2022-07-01,-0.014495011342206099
1205002.9580599999,2022-07-04,0.002983796013415807
1208427.3841600001,2022-07-05,0.0028418404096812733
1196425.6372500001,2022-07-06,-0.009931707165294568
1212918.5094500002,2022-07-07,0.013785121019229463
1211675.1209500001,2022-07-08,-0.0010251212182127434
1189718.1797300002,2022-07-11,-0.018121145545007877
1179126.7471200002,2022-07-12,-0.008902471854640104
1165125.4239,2022-07-13,-0.011874315678274794
1163907.5256299998,2022-07-14,-0.0010452937040233978
1147446.7420100002,2022-07-15,-0.014142690254614343
1146323.3760300002,2022-07-18,-0.000979013612459445
1146468.25175,2022-07-19,0.00012638294134914574
1146756.12156,2022-07-20,0.0002510927010501707
1145408.8434300001,2022-07-21,-0.0011748602032027877
1146091.46262,2022-07-22,0.0005959611661070507
1144218.7956599998,2022-07-25,-0.0016339594361161058
1146267.7597599998,2022-07-26,0.0017907100528078423
