date,on,1w,2w,1m,3m,6m,9m,1y
20131016,0.03055,0.03314,0.03357,0.04857,0.046654,0.042199999999999994,0.042699999999999995,0.044000000000000004
20131017,0.030379999999999997,0.0335,0.03391,0.0473,0.046681,0.042199999999999994,0.042699999999999995,0.044000000000000004
20131018,0.03001,0.03485,0.03573,0.046130000000000004,0.046695,0.042199999999999994,0.042699999999999995,0.044000000000000004
20131021,0.030600000000000002,0.03548,0.036699999999999997,0.04683,0.046775000000000004,0.042199999999999994,0.042699999999999995,0.044000000000000004
20131022,0.030520000000000002,0.03558,0.036000000000000004,0.04707,0.046813,0.042199999999999994,0.042699999999999995,0.044000000000000004
20131023,0.0378,0.03992,0.03871,0.04814,0.046843,0.042199999999999994,0.042699999999999995,0.044000000000000004
20131024,0.04088,0.046799999999999994,0.048819999999999995,0.054000000000000006,0.046876,0.042201,0.042699999999999995,0.044000000000000004
20131025,0.04367,0.04891,0.05862,0.06422,0.04691,0.042201,0.042699999999999995,0.044000000000000004
20131028,0.044340000000000004,0.048940000000000004,0.06396,0.06477000000000001,0.046974999999999996,0.042201,0.042699999999999995,0.044000000000000004
20131029,0.04446,0.04947,0.06452,0.06162,0.046966,0.042199999999999994,0.042699999999999995,0.044000000000000004
20131030,0.052300000000000006,0.05593,0.06349,0.05924,0.04696500000000001,0.042195,0.042699999999999995,0.044000000000000004
20131031,0.045899999999999996,0.04993,0.055099999999999996,0.05334,0.046948,0.042199999999999994,0.042699999999999995,0.044000000000000004
20131101,0.042883,0.0461,0.050300000000000004,0.05162,0.046925,0.042199999999999994,0.042699999999999995,0.044000000000000004
20131104,0.040971,0.04423,0.045,0.04605000000000001,0.046921,0.042199999999999994,0.042699999999999995,0.044000000000000004
20131105,0.039147,0.04232,0.045570000000000006,0.046155,0.04693,0.042199999999999994,0.042699999999999995,0.044000000000000004
20131106,0.0366,0.03866,0.0455,0.04869,0.046925999999999995,0.042199999999999994,0.042699999999999995,0.044000000000000004
20131107,0.0373,0.03891,0.04552,0.04974,0.046932999999999996,0.042204,0.042699999999999995,0.044000000000000004
20131108,0.037610000000000005,0.03939,0.045805,0.05077,0.046944,0.042201,0.042699999999999995,0.044000000000000004
20131111,0.036000000000000004,0.0378,0.04458,0.05269,0.046962000000000004,0.042199999999999994,0.042699999999999995,0.044000000000000004
20131112,0.03329,0.03545,0.04305,0.04865,0.046978,0.042199999999999994,0.042699999999999995,0.044000000000000004
20131113,0.03336,0.03635,0.04359,0.05251,0.04699,0.042199999999999994,0.042699999999999995,0.044000000000000004
20131114,0.04188,0.041929999999999995,0.04485,0.05325,0.046997,0.042202,0.042699999999999995,0.044000000000000004
20131115,0.044539999999999996,0.05311,0.05902,0.05949,0.047060000000000005,0.042207,0.042699999999999995,0.044000000000000004
20131118,0.045129999999999997,0.05357,0.06198000000000001,0.06405,0.047095000000000005,0.042206,0.042699999999999995,0.044000000000000004
20131119,0.04075,0.0483,0.05532,0.06121000000000001,0.0471,0.042206,0.042699999999999995,0.044000000000000004
20131120,0.04057,0.047510000000000004,0.054299999999999994,0.061790000000000005,0.047092,0.042207,0.042699999999999995,0.044000000000000004
20131121,0.03889,0.047080000000000004,0.055990000000000005,0.06283,0.047110000000000006,0.042207,0.042699999999999995,0.044000000000000004
20131122,0.03899,0.04763,0.059160000000000004,0.06378,0.047118,0.042207,0.042699999999999995,0.044000000000000004
20131125,0.03847,0.047400000000000005,0.06165,0.06378,0.04713199999999999,0.042207,0.042699999999999995,0.044000000000000004
20131126,0.03746,0.046775000000000004,0.059500000000000004,0.06582,0.047156,0.042207,0.042699999999999995,0.044000000000000004
20131127,0.03764,0.046630000000000005,0.05968,0.06704,0.047210999999999996,0.042207,0.042699999999999995,0.044000000000000004
20131128,0.03746,0.04823,0.06295,0.06555,0.047181,0.042207,0.042699999999999995,0.044000000000000004
20131129,0.03726,0.04666000000000001,0.06066,0.06365,0.047229,0.042207,0.042699999999999995,0.044000000000000004
20131202,0.03748,0.04571,0.0593,0.06263,0.047196999999999996,0.042207,0.042699999999999995,0.044000000000000004
20131203,0.03725,0.046,0.05913,0.06280000000000001,0.047365000000000004,0.042216,0.042701,0.044000000000000004
20131204,0.037235,0.04577,0.0575,0.06235,0.047778,0.04232,0.042706,0.044000000000000004
20131205,0.03703,0.045579999999999996,0.05509,0.0608,0.04885,0.042432,0.042706999999999995,0.044000000000000004
20131206,0.037000000000000005,0.0455,0.05058,0.05596,0.05167,0.042512999999999995,0.042739,0.044050000000000006
20131209,0.0362,0.04485,0.048819999999999995,0.0545,0.052580999999999996,0.04330199999999999,0.043552999999999994,0.044689
20131210,0.03558,0.04444,0.0472,0.05296,0.053380000000000004,0.043995,0.044319,0.045237
20131211,0.0351,0.043289999999999995,0.0455,0.05238,0.05332,0.044612,0.044969,0.045771
20131212,0.0346,0.04305,0.0451,0.054154999999999995,0.053222,0.045197,0.045547000000000004,0.046246999999999996
20131213,0.034321000000000004,0.043,0.0441,0.05423,0.05335,0.045736,0.046071999999999995,0.046657000000000004
20131216,0.03447,0.043579999999999994,0.043890000000000005,0.05557,0.05331,0.046207000000000005,0.046553000000000004,0.047045000000000003
20131217,0.0347,0.04459,0.04552,0.06235,0.053537,0.046608000000000004,0.046957000000000006,0.047335
20131218,0.03588,0.05902,0.050789999999999995,0.06765,0.053849999999999995,0.047054,0.047423,0.047633999999999996
20131219,0.03846,0.06472,0.06218,0.071012,0.054238999999999996,0.047487,0.047816,0.048013
20131220,0.03927,0.07654,0.07003,0.0753,0.054580000000000004,0.047818,0.048135000000000004,0.048353
20131223,0.045149999999999996,0.08843,0.08246,0.07656,0.05516,0.048151,0.048422,0.048656
20131224,0.041449999999999994,0.06197,0.05761,0.06605,0.055174,0.048369,0.048622,0.048856000000000004
20131225,0.0405,0.056159999999999995,0.05941,0.06509000000000001,0.055220000000000005,0.04858799999999999,0.048823,0.049034
20131226,0.040010000000000004,0.05329,0.061399999999999996,0.06570000000000001,0.055380000000000006,0.048762999999999994,0.048982,0.049203000000000004
20131227,0.03513,0.05067,0.05949,0.06492,0.055465,0.048942,0.049142,0.049360999999999995
20131230,0.03205,0.04841,0.05907,0.06122,0.055529999999999996,0.049067999999999994,0.049276999999999994,0.049485
20131231,0.03148,0.0525,0.05962,0.05913,0.055564999999999996,0.049205,0.049400000000000006,0.049606000000000004
20140102,0.03131,0.04981,0.05759,0.0591,0.055657,0.049306,0.049500999999999996,0.049677
20140103,0.030059999999999996,0.047110000000000006,0.05524,0.062009999999999996,0.055660999999999995,0.049389,0.049581999999999994,0.049756999999999996
20140106,0.0292,0.04633,0.054329999999999996,0.06475,0.055732,0.049476000000000006,0.04966,0.049824
20140107,0.02875,0.04259,0.05074,0.05925,0.05576,0.049547,0.049713,0.049869000000000004
20140108,0.028300000000000002,0.041260000000000005,0.049269999999999994,0.0565,0.055820999999999996,0.049585,0.049741999999999995,0.049904000000000004
20140109,0.02794,0.04019999999999999,0.047990000000000005,0.06314,0.055837000000000005,0.049640000000000004,0.049776,0.049928999999999994
20140110,0.02766,0.04041,0.0475,0.056749999999999995,0.055841,0.049672999999999995,0.049818,0.049934000000000006
20140113,0.02738,0.04013,0.04636,0.06465,0.055849,0.049714999999999995,0.04984,0.049955
20140114,0.027395,0.040035999999999995,0.046900000000000004,0.06484200000000001,0.055865,0.049741999999999995,0.049855000000000003,0.049977
20140115,0.027513,0.03965,0.04641,0.06742,0.055846,0.049756999999999996,0.049896,0.049997
20140116,0.027723,0.04256,0.046790000000000005,0.06692999999999999,0.055812,0.049788,0.049913,0.049999
20140117,0.02817,0.04776,0.04735,0.06964000000000001,0.055868,0.049821,0.049918,0.050002000000000005
20140120,0.03888,0.06329,0.055380000000000006,0.07472000000000001,0.055893,0.049854,0.04993,0.050001
20140121,0.03641,0.05535,0.05562,0.07427,0.05591,0.049873,0.049936,0.050001
20140122,0.03676,0.05224,0.0556,0.0695,0.055923999999999995,0.049886999999999994,0.049935,0.050001
20140123,0.037000000000000005,0.052930000000000005,0.0594,0.06708,0.055926000000000003,0.049904000000000004,0.049943,0.050001
20140124,0.037193000000000004,0.04449,0.06765,0.06817000000000001,0.055945999999999996,0.049922,0.04995,0.050001
20140126,0.044000000000000004,0.04717,0.0635,0.06995,0.055962,0.049928999999999994,0.049965999999999997,0.050001
20140127,0.04534,0.04689,0.060919999999999995,0.0683,0.055989000000000004,0.049933,0.049984,0.050001
20140128,0.048477,0.049657,0.06807,0.07333,0.055998,0.049931,0.049994,0.050001
20140129,0.048,0.05107999999999999,0.07072,0.07192,0.055999999999999994,0.049938,0.049996,0.050001
20140130,0.044349999999999994,0.04983,0.05733,0.05441,0.055999999999999994,0.049941000000000006,0.049997999999999994,0.050001
20140207,0.042699999999999995,0.05409,0.0565,0.054000000000000006,0.055999999999999994,0.049939,0.049997999999999994,0.050001
20140208,0.0425,0.0525,0.054299999999999994,0.05811,0.05605,0.049936,0.049999,0.050001
20140210,0.043035,0.05299,0.05422,0.05849,0.056031000000000004,0.049936,0.05,0.050001
20140211,0.04137,0.052009999999999994,0.0528,0.05758,0.056005,0.049936,0.05,0.050001
20140212,0.04075,0.05178,0.052199999999999996,0.0565,0.056012000000000006,0.049955,0.05,0.050001
20140213,0.03669,0.05021,0.049109999999999994,0.05628999999999999,0.056037,0.049963,0.05,0.050007
20140214,0.032780000000000004,0.04436,0.04563,0.05493000000000001,0.056005,0.049965999999999997,0.05,0.050001
20140217,0.02951,0.03879,0.044829999999999995,0.05365,0.055999999999999994,0.049984,0.05,0.050001
20140218,0.0268,0.03743,0.04639,0.052985,0.055999999999999994,0.049992999999999996,0.05,0.050001
20140219,0.02403,0.03762,0.04678,0.052942,0.055999999999999994,0.049997999999999994,0.05,0.050001
20140220,0.01981,0.03703,0.04149,0.052199999999999996,0.05596,0.049999,0.05,0.050001
20140221,0.01764,0.03595,0.04,0.05176,0.055775,0.049996,0.05,0.050001
20140224,0.017,0.03339,0.0397,0.04968,0.05566499999999999,0.05,0.05,0.050001
20140225,0.0172,0.032780000000000004,0.03811,0.04519,0.055585,0.05,0.05,0.050001
20140226,0.0175,0.03072,0.038220000000000004,0.044435,0.055415,0.05,0.05,0.050001
20140227,0.0175,0.034300000000000004,0.037610000000000005,0.043680000000000004,0.05535999999999999,0.05,0.05,0.050001
20140228,0.018458000000000002,0.03529,0.03753,0.04316,0.05529,0.05,0.05,0.050001
20140303,0.02085,0.028210000000000002,0.03734,0.04262,0.05519,0.05,0.05,0.050001
20140304,0.02083,0.035135,0.038,0.04365,0.05515,0.05,0.05,0.050001
20140305,0.0209,0.03798,0.038,0.044500000000000005,0.055105,0.05,0.05,0.050001
20140306,0.020547,0.024860000000000004,0.03762,0.0464,0.055067000000000005,0.05,0.05,0.050001
20140307,0.019948,0.02403,0.030520000000000002,0.045860000000000005,0.05504,0.05,0.05,0.050001
20140310,0.01919,0.02358,0.02625,0.045739999999999996,0.05502,0.05,0.05,0.05
20140311,0.01873,0.02258,0.022949999999999998,0.04293,0.055002,0.05,0.05,0.05
20140312,0.019,0.022109999999999998,0.022080000000000002,0.03872,0.055,0.05,0.05,0.05
20140313,0.0196,0.025,0.022770000000000002,0.0383,0.055,0.05,0.05,0.05
20140314,0.018765,0.02527,0.026080000000000002,0.03868,0.055,0.05,0.05,0.05
20140317,0.01869,0.026709999999999998,0.027000000000000003,0.03938,0.055,0.05,0.05,0.05
20140318,0.020499999999999997,0.0288,0.0288,0.040220000000000006,0.055,0.05,0.05,0.05
20140319,0.028025,0.03422,0.038,0.04412,0.055,0.05,0.05,0.05
20140320,0.03011,0.03474,0.03641,0.046189999999999995,0.055,0.05,0.05,0.05
20140321,0.025,0.036000000000000004,0.0378,0.048949999999999994,0.055,0.05,0.05,0.05
20140324,0.025,0.03578,0.03823,0.05148,0.055,0.05,0.05,0.05
20140325,0.025,0.036295,0.04064,0.05125,0.055,0.05,0.05,0.05
20140326,0.0252,0.03868,0.0453,0.04835,0.055,0.05,0.05,0.05
20140327,0.02658,0.04812,0.051609999999999996,0.04938,0.055,0.05,0.05,0.05
20140328,0.0275,0.04168,0.0546,0.04769,0.055,0.05,0.05,0.05
20140331,0.027999999999999997,0.04184,0.054669999999999996,0.04617,0.055,0.05,0.05,0.05
20140401,0.02866,0.042050000000000004,0.04503,0.046,0.055,0.05,0.05,0.05
20140402,0.029500000000000002,0.042249999999999996,0.04504,0.046,0.055,0.05,0.05,0.05
20140403,0.029500000000000002,0.04103,0.04457,0.046,0.055,0.05,0.05,0.05
20140404,0.02763,0.02997,0.04278,0.045970000000000004,0.055,0.05,0.05,0.05
20140408,0.02713,0.035910000000000004,0.0421,0.04437,0.055,0.05,0.05,0.05
20140409,0.0274,0.036699999999999997,0.04182,0.04401,0.055,0.05,0.05,0.05
20140410,0.0274,0.03708,0.037149999999999996,0.04375,0.055,0.05,0.05,0.05
20140411,0.0275,0.03701,0.03703,0.042089999999999995,0.055,0.05,0.05,0.05
20140414,0.026389999999999997,0.035699999999999996,0.037000000000000005,0.04165,0.055,0.05,0.05,0.05
20140415,0.024489999999999998,0.03444,0.03388,0.04102,0.055,0.05,0.05,0.05
20140416,0.02298,0.02726,0.03003,0.04085,0.055,0.05,0.05,0.05
20140417,0.02181,0.02721,0.027639999999999998,0.0406,0.055,0.05,0.05,0.05
20140418,0.02,0.027610000000000003,0.02782,0.0393,0.055,0.05,0.05,0.05
20140421,0.019799999999999998,0.02713,0.02994,0.03767,0.055,0.05,0.05,0.05
20140422,0.019261999999999998,0.030289999999999997,0.03311,0.038079999999999996,0.055,0.05,0.05,0.05
20140423,0.01963,0.0308,0.037149999999999996,0.039511,0.055,0.05,0.05,0.05
20140424,0.02303,0.03521,0.04147,0.0432,0.055,0.05,0.05,0.05
20140425,0.0231,0.03503,0.043289999999999995,0.042859999999999995,0.054900000000000004,0.05,0.05,0.05
20140428,0.02406,0.04025,0.04543,0.046,0.054981999999999996,0.05,0.05,0.05
20140429,0.02604,0.040738,0.04885,0.04593,0.055,0.05,0.05,0.05
20140430,0.025,0.04134,0.04176,0.04604,0.05495,0.05,0.05,0.05
20140504,0.024,0.03683,0.03708,0.045,0.05482,0.05,0.05,0.05
20140505,0.023700000000000002,0.031400000000000004,0.03158,0.04058,0.054654999999999995,0.05,0.05,0.05
20140506,0.023700000000000002,0.03092,0.03158,0.03941,0.054474,0.05,0.05,0.05
20140507,0.023700000000000002,0.031125,0.03092,0.03882,0.05416699999999999,0.05,0.05,0.05
20140508,0.0223,0.03204,0.031059999999999997,0.0379,0.053992000000000005,0.05,0.05,0.05
20140509,0.022205,0.031939999999999996,0.03121,0.03773,0.053909000000000006,0.05,0.05,0.05
20140512,0.022135,0.0318,0.03198,0.0366,0.053764000000000006,0.05,0.05,0.05
20140513,0.0235,0.03181,0.032498,0.03617,0.053414,0.05,0.05,0.05
20140514,0.023666,0.03236,0.03233,0.035675,0.053197999999999995,0.05,0.05,0.05
20140515,0.0235,0.031355,0.03202,0.03651,0.052665,0.05,0.05,0.05
20140516,0.023700000000000002,0.03129,0.03127,0.0369,0.05241799999999999,0.05,0.05,0.0501
20140519,0.02396,0.031,0.031318,0.037360000000000004,0.052142,0.05,0.05,0.05011
20140520,0.02427,0.03361,0.03579,0.04095,0.051772,0.05,0.05,0.05003
20140521,0.02528,0.033530000000000004,0.03925,0.042,0.051215000000000004,0.05,0.05,0.050026
20140522,0.025099999999999997,0.03419,0.03919,0.042030000000000005,0.050934999999999994,0.05,0.05,0.050014
20140523,0.0253,0.03405,0.03908,0.040685,0.050675,0.05,0.05,0.050012999999999995
20140526,0.025025,0.03195,0.038220000000000004,0.040999999999999995,0.050413,0.05,0.05,0.050012
20140527,0.02541,0.03247,0.0339,0.04,0.050197000000000006,0.05,0.05,0.050002000000000005
20140528,0.025099999999999997,0.032,0.0333,0.0394,0.049768,0.05,0.05,0.050001
20140529,0.025099999999999997,0.03215,0.03349,0.03877,0.049418,0.04999,0.05,0.050001
20140530,0.025699999999999997,0.0323,0.03324,0.038610000000000005,0.049249999999999995,0.049997999999999994,0.05,0.05
20140603,0.02521,0.0318,0.0338,0.03716,0.04883,0.049958,0.049980000000000004,0.05
20140604,0.02561,0.03152,0.03334,0.03931,0.04855,0.049867999999999996,0.049967,0.05
20140605,0.02576,0.030699999999999998,0.03448,0.03878,0.048393,0.049733,0.049967,0.05
20140606,0.025808,0.0315,0.03442,0.03984,0.048258999999999996,0.04960899999999999,0.049958999999999996,0.05
20140609,0.0258,0.0313,0.03158,0.041609999999999994,0.048181,0.049603,0.049938,0.05
20140610,0.025699999999999997,0.0313,0.03132,0.041589999999999995,0.048095,0.049615,0.049946000000000004,0.05
20140611,0.025920000000000002,0.0315,0.03223,0.04381,0.047941000000000004,0.049606000000000004,0.049926000000000005,0.05
20140612,0.02597,0.03154,0.0325,0.04719,0.047862,0.049601,0.049925,0.05
20140613,0.026000000000000002,0.0304,0.03259,0.04814,0.047793999999999996,0.0496,0.049935,0.05
20140616,0.026000000000000002,0.030059999999999996,0.03237,0.05058,0.047777,0.04951,0.049889,0.05
20140617,0.026000000000000002,0.03031,0.03568,0.049409999999999996,0.047825,0.049347,0.049867,0.05
20140618,0.026389999999999997,0.03074,0.045110000000000004,0.04972000000000001,0.047767,0.049276999999999994,0.049842000000000004,0.05
20140619,0.02698,0.03093,0.0403,0.052329999999999995,0.047692,0.049215999999999996,0.049805,0.05
20140620,0.02759,0.03402,0.04578,0.054349999999999996,0.047751,0.049139,0.04979599999999999,0.05
20140623,0.027549999999999998,0.03448,0.046029999999999995,0.05526,0.047761,0.049136,0.049776999999999995,0.05
20140624,0.02971,0.03483,0.04697,0.05638,0.047679,0.049081,0.049747000000000006,0.05
20140625,0.02995,0.03464,0.0506,0.05492,0.047582000000000006,0.049059,0.049722,0.05
20140626,0.029740000000000003,0.03552,0.05147,0.05035,0.047478,0.049033,0.049677,0.05
20140627,0.028849999999999997,0.03781,0.051840000000000004,0.05012,0.047481999999999996,0.04901,0.049664,0.05
20140630,0.02913,0.03867,0.05394,0.050039999999999994,0.047499,0.049006999999999995,0.049658,0.05
20140701,0.03017,0.04421,0.047110000000000006,0.050010000000000006,0.047499,0.049004000000000006,0.049654,0.05
20140702,0.0302,0.03927,0.04089,0.04891,0.0475,0.049001,0.049672,0.05
20140703,0.0296,0.033929999999999995,0.035,0.041319999999999996,0.0475,0.049001,0.049654,0.05
20140704,0.0294,0.0342,0.035,0.04063,0.0475,0.049,0.049652,0.05
20140707,0.02952,0.03421,0.034460000000000005,0.04047,0.047495,0.049,0.049641000000000005,0.05
20140708,0.03253,0.0352,0.03782,0.04046,0.0475,0.049,0.049607,0.05
20140709,0.03351,0.037360000000000004,0.040229999999999995,0.040999999999999995,0.04749,0.049,0.049628,0.05
20140710,0.033,0.03711,0.04069,0.041545,0.047438,0.049,0.049608,0.05
20140711,0.032850000000000004,0.03723,0.04153,0.04163,0.047423,0.049,0.049616,0.05
20140714,0.032549999999999996,0.037035,0.04299,0.043129999999999995,0.047461,0.049001,0.049618,0.05
20140715,0.03218,0.03646,0.0418,0.04417,0.047485,0.049001,0.049618,0.05
20140716,0.032472,0.0365,0.04391,0.04492,0.047487,0.049,0.049608,0.05
20140717,0.032465,0.03641,0.044000000000000004,0.045880000000000004,0.047448,0.049,0.049616,0.05
20140718,0.03245,0.03651,0.04988000000000001,0.0473,0.047466999999999995,0.049,0.049616,0.05
20140721,0.03318,0.03694,0.049909999999999996,0.050300000000000004,0.047466999999999995,0.049,0.049607,0.05
20140722,0.03253,0.03848,0.05159,0.05115,0.047465,0.049,0.049604999999999996,0.05
20140723,0.03295,0.04202,0.051500000000000004,0.05271,0.047525000000000005,0.049,0.049604,0.05
20140724,0.03313,0.04101,0.05273,0.052779999999999994,0.047465,0.049,0.049604,0.05
20140725,0.033479999999999996,0.040810000000000006,0.048209999999999996,0.0495,0.047465,0.049,0.049603,0.05
20140728,0.03304,0.04013,0.04628,0.04398,0.047465,0.049,0.04960200000000001,0.05
20140729,0.032503000000000004,0.03907,0.046,0.04141,0.04739,0.049,0.049601,0.05
20140730,0.032502,0.03914,0.045250000000000005,0.041440000000000005,0.047316000000000004,0.049,0.049589999999999995,0.05
20140731,0.03204,0.0398,0.03979,0.042,0.047215,0.049,0.049588,0.05
20140801,0.03196,0.03907,0.04047,0.0421,0.047149,0.049,0.049558,0.05
20140804,0.03182,0.03842,0.04086,0.04105,0.047081,0.049,0.049551,0.05
20140805,0.03145,0.03738,0.03998,0.04056,0.047049,0.04899,0.049543,0.05
20140806,0.030510000000000002,0.035590000000000004,0.039799,0.04104,0.046981999999999996,0.048949,0.049505,0.05
20140807,0.0304,0.03511,0.03977,0.041609999999999994,0.046941,0.048901,0.04949099999999999,0.05
20140808,0.03001,0.03457,0.03693,0.04101,0.046921,0.048912000000000004,0.049465,0.05
20140811,0.02955,0.0342,0.03616,0.04166,0.046916,0.048914,0.049467,0.05
20140812,0.02916,0.0339,0.035859999999999996,0.04154,0.046905,0.048903999999999996,0.049457,0.05
20140813,0.028919999999999998,0.0336,0.03579,0.042199999999999994,0.046882,0.048871000000000005,0.04944200000000001,0.05
20140814,0.02888,0.033530000000000004,0.03598,0.04233,0.046834,0.048851000000000006,0.049391,0.05
20140815,0.02889,0.033460000000000004,0.035089999999999996,0.041740000000000006,0.046811,0.048844000000000005,0.049387,0.05
20140818,0.02858,0.03276,0.0351,0.0431,0.046805000000000006,0.04881,0.049382,0.05
20140819,0.02835,0.03237,0.034769999999999995,0.04363,0.046791,0.048801,0.049382,0.05
20140820,0.02833,0.03246,0.034620000000000005,0.042859999999999995,0.046804,0.048799999999999996,0.04939,0.05
20140821,0.02848,0.03312,0.0398,0.04238,0.046786,0.048799999999999996,0.049400000000000006,0.05
20140822,0.02843,0.033690000000000005,0.039420000000000004,0.042039,0.046764,0.048799999999999996,0.049398,0.05
20140825,0.02841,0.03363,0.03886,0.04199,0.046757999999999994,0.048799999999999996,0.049394,0.05
20140826,0.028229999999999998,0.03318,0.038759999999999996,0.042,0.046695,0.04873,0.049363000000000004,0.05
20140827,0.028610000000000003,0.03349,0.039828,0.04178,0.04668,0.048728999999999995,0.049365,0.05
20140828,0.028759999999999997,0.035379999999999995,0.0405,0.04133,0.046689,0.048727,0.04937299999999999,0.05
20140829,0.029079999999999998,0.03672,0.04199,0.041139999999999996,0.046659,0.048726000000000005,0.049364,0.05
20140901,0.029060000000000002,0.035840000000000004,0.04117,0.04057,0.046665,0.048716,0.04937299999999999,0.05
20140902,0.02847,0.0351,0.03981,0.04096,0.046654,0.04871400000000001,0.049364,0.05
20140903,0.028239999999999998,0.03391,0.03765,0.040330000000000005,0.046652,0.048608000000000005,0.049323,0.05
20140904,0.028149999999999998,0.03275,0.03615,0.0397,0.046632,0.048639999999999996,0.049339,0.05
20140905,0.028069999999999998,0.03188,0.03497,0.03965,0.046539000000000004,0.048631,0.049328000000000004,0.05
20140909,0.028159999999999998,0.03152,0.03407,0.0393,0.046521999999999994,0.048638,0.049326,0.05
20140910,0.02839,0.03161,0.034140000000000004,0.038919999999999996,0.046494999999999995,0.048563999999999996,0.049305,0.05
20140911,0.02859,0.032029999999999996,0.03404,0.039060000000000004,0.04642,0.048578,0.049318,0.05
20140912,0.028530000000000003,0.03235,0.03442,0.03992,0.046421000000000004,0.048548,0.049303999999999994,0.05
20140915,0.02851,0.032440000000000004,0.034460000000000005,0.04008,0.046393000000000004,0.048525,0.049301000000000005,0.05
20140916,0.028530000000000003,0.0325,0.03495,0.04014,0.046349,0.048533,0.049301000000000005,0.05
20140917,0.02847,0.032869999999999996,0.03519,0.0406,0.046296,0.048533,0.0493,0.05
20140918,0.02841,0.033,0.035179999999999996,0.0418,0.046206,0.048463000000000006,0.04926,0.04999
20140919,0.028399999999999998,0.033,0.03553,0.0431,0.04607,0.04842,0.049227999999999994,0.049975
20140922,0.027970000000000002,0.03198,0.03438,0.04277,0.045986,0.048324,0.049165,0.049965
20140923,0.027160000000000004,0.031110000000000002,0.03289,0.040979999999999996,0.045869999999999994,0.048225,0.049097999999999996,0.049925
20140924,0.02691,0.03142,0.03221,0.04,0.045741,0.048184,0.049055,0.049915
20140925,0.026770000000000002,0.032549999999999996,0.03424,0.03998,0.04562,0.048074000000000006,0.04901900000000001,0.049915
20140926,0.026779999999999998,0.033010000000000005,0.03444,0.040119999999999996,0.045564999999999994,0.048015,0.049,0.049905
20140928,0.02658,0.03073,0.03214,0.04057,0.045528000000000006,0.048,0.049,0.049915
20140929,0.02543,0.02905,0.03132,0.040060000000000005,0.0455,0.048,0.049,0.049905
20140930,0.025325,0.02874,0.032709999999999996,0.03998,0.045445,0.048,0.049,0.049905
20141008,0.0254,0.02903,0.032869999999999996,0.039904999999999996,0.045439999999999994,0.048,0.049,0.049893
20141009,0.025623,0.02986,0.03325,0.03984,0.045394,0.048,0.049,0.049878
20141010,0.025665,0.029900000000000003,0.032688,0.0393,0.04535,0.048,0.049,0.049850000000000005
20141011,0.02544,0.029990000000000003,0.032799999999999996,0.03909,0.045364,0.048,0.049,0.049837
20141013,0.02536,0.03004,0.03279,0.03881,0.045351999999999996,0.048,0.049,0.049825
20141014,0.02538,0.03005,0.03286,0.03872,0.045346000000000004,0.048,0.049,0.049810999999999994
20141015,0.024980000000000002,0.0298,0.03231,0.038647999999999995,0.045255000000000004,0.047975000000000004,0.049,0.049783
20141016,0.02474,0.029689999999999998,0.0321,0.03842,0.045208000000000005,0.047946,0.048993,0.049745
20141017,0.02461,0.029500000000000002,0.03215,0.03833,0.045148,0.04792,0.048971,0.049707
20141020,0.02428,0.02936,0.03234,0.03809,0.045052,0.047904999999999996,0.048957,0.049679
20141021,0.02415,0.02921,0.03265,0.03858,0.044978,0.047851,0.048941,0.049633000000000004
20141022,0.02419,0.02932,0.032959999999999996,0.03877,0.04491,0.047868,0.048907,0.04960200000000001
20141023,0.02423,0.029449999999999997,0.03341,0.038789,0.044825,0.047851,0.048886000000000006,0.049588
20141024,0.024451999999999998,0.03025,0.03451,0.03846,0.044684999999999996,0.047835,0.048856000000000004,0.049557000000000004
20141027,0.024822,0.030522,0.036767,0.038321999999999995,0.044660000000000005,0.0478,0.048826,0.049517
20141028,0.02491,0.030590000000000003,0.03725,0.03902,0.044502,0.047788000000000004,0.048807,0.049502
20141029,0.025179999999999998,0.031400000000000004,0.037200000000000004,0.03932,0.044503,0.04775,0.048803,0.0495
20141030,0.025539999999999997,0.031915,0.03764,0.03993,0.04449499999999999,0.047739000000000004,0.048799,0.049500999999999996
20141031,0.02559,0.032,0.037559999999999996,0.03991,0.044472,0.04769999999999999,0.048775000000000006,0.0495
20141103,0.02548,0.03186,0.03739,0.03915,0.044406999999999995,0.047678000000000005,0.048752000000000004,0.0495
20141104,0.025419999999999998,0.03198,0.03677,0.03897,0.044358,0.047618999999999995,0.04872,0.0495
20141105,0.025419999999999998,0.031709999999999995,0.03686,0.03883,0.044234,0.047599999999999996,0.0487,0.0495
20141106,0.02558,0.03118,0.03673,0.03897,0.04402999999999999,0.04755499999999999,0.048685,0.049498
20141107,0.02569,0.03101,0.03667,0.03895,0.043813000000000005,0.047471,0.048643,0.049483
20141110,0.025390000000000003,0.030990000000000004,0.03648,0.039169999999999996,0.043658999999999996,0.047344,0.048558000000000004,0.049459
20141111,0.024929999999999997,0.03074,0.03531,0.039008,0.04351,0.047240000000000004,0.048452999999999996,0.04937299999999999
20141112,0.02483,0.030693,0.03438,0.03856,0.04288,0.046079999999999996,0.0479,0.049080000000000006
20141113,0.02473,0.03073,0.03404,0.03868,0.0425,0.04533,0.047502,0.04891
20141114,0.024860000000000004,0.03078,0.03394,0.03893,0.04233,0.04489,0.04724999999999999,0.048799999999999996
20141117,0.025089999999999998,0.03079,0.03468,0.03888,0.042089999999999995,0.04452,0.04697,0.048712
