account_value,date,daily_return
845202.5837400001,2022-04-25,
850730.02399,2022-04-26,0.006539781534435241
870691.8577999998,2022-04-27,0.023464357959740223
880332.94397,2022-04-28,0.011072902639012394
881475.0626400001,2022-04-29,0.0012973712705213192
880634.66539,2022-05-05,-0.0009533987807700539
856123.89273,2022-05-06,-0.027833077237704562
852169.62372,2022-05-09,-0.0046188046421535844
855600.3466500002,2022-05-10,0.004025868599990545
872717.6792900001,2022-05-11,0.020006224526463612
873467.16583,2022-05-12,0.0008587961007155975
876678.5356900003,2022-05-13,0.003676577650115531
868005.7453200001,2022-05-16,-0.009892782835357217
882521.2159300001,2022-05-17,0.016722781719202384
875521.94159,2022-05-18,-0.00793099838696154
873743.4282699999,2022-05-19,-0.0020313749267895087
905700.65035,2022-05-20,0.03657506431066948
906239.1440000001,2022-05-23,0.0005945602995780508
879249.20594,2022-05-24,-0.029782357381817115
885592.5159399998,2022-05-25,0.007214462017305134
886188.2233399999,2022-05-26,0.000672665350347712
889804.32868,2022-05-27,0.004080516130502421
917303.4690500001,2022-05-30,0.030904705094876528
933954.4038900001,2022-05-31,0.018152046080502027
931527.75526,2022-06-01,-0.0025982517132451255
938932.7926599999,2022-06-02,0.00794934703575545
969699.5226200001,2022-06-06,0.03276776591521302
967624.8574900002,2022-06-07,-0.002139492782665675
1000617.6174,2022-06-08,0.03409664360585185
993176.2695200001,2022-06-09,-0.0074367548108291714
1030696.82753,2022-06-10,0.0377783472697486
1030441.5725600001,2022-06-13,-0.00024765281427285846
1037361.88463,2022-06-14,0.006715870413503744
1043711.48021,2022-06-15,0.00612090696031764
1037064.65941,2022-06-16,-0.006368446573628339
1044219.8232100001,2022-06-17,0.006899438463239926
1050984.9625499998,2022-06-20,0.006478654388309968
1033238.60273,2022-06-21,-0.016885455503513502
1013770.32329,2022-06-22,-0.018841997761757434
1034028.30626,2022-06-23,0.019982813172372715
1042035.2576700001,2022-06-24,0.007743454759919111
1056543.44362,2022-06-27,0.013922931919252424
1070425.85181,2022-06-28,0.013139457988054826
1023924.4013200002,2022-06-29,-0.04344200993592384
1050339.40697,2022-06-30,0.025797808525655386
1044887.58585,2022-07-01,-0.005190532778092338
1048392.4030000002,2022-07-04,0.0033542528377816794
1035476.23015,2022-07-05,-0.012319979439988527
1025679.2651600002,2022-07-06,-0.009461313263154802
1034495.7373699999,2022-07-07,0.008595739925213675
1028168.15535,2022-07-08,-0.006116585879886283
1000260.0226200001,2022-07-11,-0.027143549024332247
973213.4384499999,2022-07-12,-0.027039553274514128
981545.3780400001,2022-07-13,0.008561266481554197
992469.6871199999,2022-07-14,0.011129703551570946
1005004.8654800002,2022-07-15,0.012630288383291166
1003999.8619600001,2022-07-18,-0.0009999986612204692
1003392.8538800001,2022-07-19,-0.0006045898042407183
1003464.5715200001,2022-07-20,7.147513530991745e-05
1001210.29187,2022-07-21,-0.0022464965021988803
1002798.61943,2022-07-22,0.0015864075438472014
998491.9465300001,2022-07-25,-0.004294653798434411
999527.48053,2022-07-26,0.0010370979992362361
