account_value,date,daily_return
1000230.86053,2022-07-27,
1002330.43605,2022-07-28,0.002099090922757174
998188.9518,2022-07-29,-0.0041318552256287555
1003766.54039,2022-08-01,0.005587708198875552
1001476.62273,2022-08-02,-0.002281324957405295
1001320.7691699999,2022-08-03,-0.00015562376241518017
1003086.5499199997,2022-08-04,0.001763451637444291
1003006.2448399996,2022-08-05,-8.005797705734619e-05
1002207.7646199997,2022-08-08,-0.0007960869876012522
1001097.1994099999,2022-08-09,-0.0011081187446406737
993963.03944,2022-08-10,-0.007126340952910981
1000539.9752500001,2022-08-11,0.006616881663633611
998505.2009900002,2022-08-12,-0.0020336761252258695
999875.4264700001,2022-08-15,0.0013722767579391615
1001675.0101700004,2022-08-16,0.001799807908424711
1010508.6410700004,2022-08-17,0.008818859221116915
1008227.3178400001,2022-08-18,-0.0022575989331319324
1000704.62959,2022-08-19,-0.007461301749010829
1003286.1735300003,2022-08-22,0.0025797261885935896
1001012.6034499999,2022-08-23,-0.002266123205905357
989738.48784,2022-08-24,-0.011262710950035615
990748.7225999999,2022-08-25,0.0010207087755116362
994459.9613900001,2022-08-26,0.0037458930860498896
990025.6699300001,2022-08-29,-0.0044589944614783494
988997.7494600001,2022-08-30,-0.0010382765833462093
977698.57496,2022-08-31,-0.011424873824201875
974293.3475599999,2022-09-01,-0.0034829010568410146
970483.1774299997,2022-09-02,-0.003910701165662611
961253.5280499996,2022-09-05,-0.009510365140425914
966410.95217,2022-09-06,0.005365310991849004
972783.4933599997,2022-09-07,0.006594028322724155
969815.1616499999,2022-09-08,-0.003051379603232318
973489.40628,2022-09-09,0.0037886029991003323
979890.1612000002,2022-09-13,0.0065750637641341925
972439.8243999999,2022-09-14,-0.007603236663664803
967117.4257900001,2022-09-15,-0.005473242124039657
959208.56663,2022-09-16,-0.008177765128717152
963988.0251100002,2022-09-19,0.00498271037840281
969131.15597,2022-09-20,0.005335264262658068
963293.7016799999,2022-09-21,-0.006023389356580311
955152.5847999998,2022-09-22,-0.008451334069559335
953265.6882699998,2022-09-23,-0.001975492251214628
960985.4673499998,2022-09-26,0.00809824498562417
973830.8525299999,2022-09-27,0.013366888071077998
962722.0466199999,2022-09-28,-0.011407325903815324
960278.9527599998,2022-09-29,-0.0025376938946994887
948271.32758,2022-09-30,-0.0125043094462165
927365.07084,2022-10-10,-0.02204670344019899
929617.2744199998,2022-10-11,0.0024286051424815547
936128.3129899998,2022-10-12,0.007003999117876081
925060.9879099999,2022-10-13,-0.01182244455853576
943026.2631799998,2022-10-14,0.019420638752250197
937341.6357499999,2022-10-17,-0.0060280690495624345
948485.5652899998,2022-10-18,0.011888866465515902
933290.0363699999,2022-10-19,-0.01602083307968305
928907.1387399997,2022-10-20,-0.004696179600338635
927125.0792999999,2022-10-21,-0.0019184473513865763
895885.6733999999,2022-10-24,-0.03369492056410173
897434.4963,2022-10-25,0.0017288175779417436
899747.8907999999,2022-10-26,0.0025777864674667583
883523.8312200002,2022-10-27,-0.018031783954030045
861470.48107,2022-10-28,-0.024960673804970468
862294.1576100001,2022-10-31,0.000956128570972048
