account_value,date,daily_return
1120633.4520699999,2022-01-17,
1129845.54221,2022-01-18,0.00822043115256288
1116576.17156,2022-01-19,-0.011744411208672867
1131545.3612499998,2022-01-20,0.013406330952850265
1135055.62629,2022-01-21,0.003102186761759551
1128599.03562,2022-01-24,-0.005688347355366052
1097297.3953800004,2022-01-25,-0.02773495214162036
1102831.795,2022-01-26,0.005043664227493139
1083123.19964,2022-01-27,-0.017870898762036402
1054894.58553,2022-01-28,-0.026062237536212285
1066909.8837799998,2022-02-07,0.011390046375072682
1053999.76351,2022-02-08,-0.01210047864985564
1075693.25563,2022-02-09,0.020582065452991127
1071191.5216800002,2022-02-10,-0.004184960653456193
1085454.89014,2022-02-11,0.013315423219210976
1087849.91454,2022-02-14,0.0022064706896212094
1094240.97035,2022-02-15,0.005874942604286115
1096448.78802,2022-02-16,0.002017670449036224
1090191.25814,2022-02-17,-0.005707088145265882
1095300.1783,2022-02-18,0.004686260435362799
1092479.90224,2022-02-21,-0.002574888707109868
1068716.81345,2022-02-22,-0.02175151116398255
1080600.1608799999,2022-02-23,0.011119266844542564
1043066.4289799999,2022-02-24,-0.03473415353689557
1051364.1979899998,2022-02-25,0.007955168318583672
1048213.89505,2022-02-28,-0.002996395488853887
1062348.44104,2022-03-01,0.01348441005862222
1044673.7661,2022-03-02,-0.016637361394061134
1015001.87178,2022-03-03,-0.028403024257775522
990403.19838,2022-03-04,-0.024235101514504254
941653.6783400001,2022-03-07,-0.04922189278037403
930917.5841,2022-03-08,-0.011401319282187017
911459.39847,2022-03-09,-0.020902157142956845
947576.85961,2022-03-10,0.039625968200698525
947977.32834,2022-03-11,0.0004226240076872223
921585.13095,2022-03-14,-0.027840536478035083
873263.1607300001,2022-03-15,-0.05243353934127393
913215.4928399997,2022-03-16,0.04575062124068263
931135.18214,2022-03-17,0.019622629533224467
933702.29791,2022-03-18,0.0027569743032369587
921939.55436,2022-03-21,-0.012597959302798944
916251.76611,2022-03-22,-0.006169372192679545
921138.7768999999,2022-03-23,0.005333698630397343
901770.40252,2022-03-24,-0.021026554158519173
882264.39992,2022-03-25,-0.021630786002169056
857915.6596399999,2022-03-28,-0.02759800835464743
846235.5190900002,2022-03-29,-0.013614555718566623
884876.92836,2022-03-30,0.04566271256440868
876443.66998,2022-03-31,-0.009530430853960548
900682.5109999999,2022-04-01,0.027655902883699346
900522.4208399999,2022-04-06,-0.00017774316481655728
897141.91853,2022-04-07,-0.003753934640346457
900550.35742,2022-04-08,0.0037992192980846884
864293.48933,2022-04-11,-0.04026078918437481
911460.8774300001,2022-04-12,0.054573346533669076
902533.6775799999,2022-04-13,-0.009794386211256612
938747.91112,2022-04-14,0.04012507725706449
930307.48807,2022-04-15,-0.00899114975385662
914316.47956,2022-04-18,-0.017188949583943125
905783.7493799998,2022-04-19,-0.009332359604965701
902080.02938,2022-04-20,-0.004088967154174505
886422.5298799999,2022-04-21,-0.017357106897446184
898883.8637400001,2022-04-22,0.01405800669539281
