account_value,date,daily_return
946125.6005600006,2021-07-13,
929469.2863500006,2021-07-14,-0.01760476008697076
937778.4203500006,2021-07-15,0.008939654189790147
912227.3494600006,2021-07-16,-0.0272463839383974
948198.1622200006,2021-07-19,0.03943185082237788
961309.3761800007,2021-07-20,0.013827504083432363
936981.7204100006,2021-07-21,-0.025306791312773802
933369.7786300007,2021-07-22,-0.003854868991915339
922645.9361100007,2021-07-23,-0.011489382627901668
881381.1454500008,2021-07-26,-0.044724405153701574
851789.2081900006,2021-07-27,-0.03357450679852203
847434.6810900008,2021-07-28,-0.005112212103805525
863909.2197300007,2021-07-29,0.019440481971790158
822698.7712500006,2021-07-30,-0.04770229040139162
829832.4415700006,2021-08-02,0.008671059893721633
870711.1103700005,2021-08-03,0.049261352957784554
879629.7511400005,2021-08-04,0.010242938976867011
880957.7634800007,2021-08-05,0.0015097401358685758
870337.3988600005,2021-08-06,-0.012055475370404856
898011.2851300007,2021-08-09,0.03179673343492806
914661.2677900007,2021-08-10,0.018540950359648978
891427.2394100006,2021-08-11,-0.0254017844618456
876038.3406100007,2021-08-12,-0.01726321355199467
886873.8740800006,2021-08-13,0.012368789090275278
896153.2120300006,2021-08-16,0.010462973621391258
845974.3036400006,2021-08-17,-0.05599367130128652
822885.1768700007,2021-08-18,-0.0272929410156475
821161.9819500006,2021-08-19,-0.0020940891492960967
798542.7350900007,2021-08-20,-0.02754541412923961
813136.6503500006,2021-08-23,0.01827568471755625
833285.2835200005,2021-08-24,0.02477890175203301
850479.3486300006,2021-08-25,0.020634067887732366
845179.7214900006,2021-08-26,-0.00623134135889003
831868.1587200006,2021-08-27,-0.015749978887960592
824216.4952700007,2021-08-30,-0.009198168447478117
793179.1738400006,2021-08-31,-0.03765675839796512
824391.4154200006,2021-09-01,0.03935080825293591
801764.6902000007,2021-09-02,-0.02744658034614822
823235.3525300006,2021-09-03,0.026779256548008057
845946.2212200006,2021-09-06,0.027587334071847103
864500.7830500007,2021-09-07,0.021933500457323563
864548.9764200007,2021-09-08,5.574705187649798e-05
850039.6177800007,2021-09-09,-0.016782575696384083
878400.2100200007,2021-09-10,0.033363847574619854
865583.7033700007,2021-09-13,-0.014590737233211915
850276.8885300007,2021-09-14,-0.017683806638694288
812585.3723700007,2021-09-15,-0.04432852011909072
831102.2537100008,2021-09-16,0.022787613424535946
855265.7792700006,2021-09-17,0.0290740705516499
819995.0782800006,2021-09-22,-0.04123946245119825
811275.8183100007,2021-09-23,-0.010633307688003635
847215.9982400007,2021-09-24,0.0443008149865336
874339.3485800007,2021-09-27,0.03201468149367548
866517.9577700007,2021-09-28,-0.008945486466670594
857440.6954100007,2021-09-29,-0.01047556173372377
885184.4985400006,2021-09-30,0.032356527137697544
918603.8646400007,2021-10-08,0.037754124880317264
897327.2289000007,2021-10-11,-0.023161927092847923
908159.6963500006,2021-10-12,0.012071925492864954
942657.9541500007,2021-10-13,0.03798699495105606
926831.5570100006,2021-10-14,-0.01678911960624241
914771.5484800008,2021-10-15,-0.013012082334470598
883251.3742400006,2021-10-18,-0.03445688083803511
