account_value,date,daily_return
881545.9142400007,2021-10-19,
882139.5992300006,2021-10-20,0.0006734589547860992
874129.8475300006,2021-10-21,-0.009079914003397582
912195.0187300007,2021-10-22,0.043546357909593825
897003.0293900007,2021-10-25,-0.016654321749258072
897932.2137700006,2021-10-26,0.0010358765238862588
874568.5410400007,2021-10-27,-0.026019417024706892
891446.9620600006,2021-10-28,0.019299140350885313
904064.4922000007,2021-10-29,0.0141539886016806
820650.4487300006,2021-11-01,-0.09226558966718812
760468.6293600006,2021-11-02,-0.07333429167453032
777531.5755700007,2021-11-03,0.022437409711903555
794194.2917100007,2021-11-04,0.02143027584157564
786192.3715000007,2021-11-05,-0.010075519672611666
781442.5009700008,2021-11-08,-0.0060416136077962035
774663.5932100007,2021-11-09,-0.008674864435432528
772357.1462400008,2021-11-10,-0.002977352995824356
779792.7235100007,2021-11-11,0.009627123030061746
762281.7532900006,2021-11-12,-0.022455929238708205
781401.4225500007,2021-11-15,0.0250821552234195
793237.2161600007,2021-11-16,0.01514688003942366
782792.4620600007,2021-11-17,-0.013167251721448614
762581.9645800007,2021-11-18,-0.02581846205674232
767534.2347100008,2021-11-19,0.006494082420015701
762614.0955200007,2021-11-22,-0.006410318872433263
757241.2257700007,2021-11-23,-0.007045332339859711
759506.8936500007,2021-11-24,0.0029920028161385392
736415.7942800007,2021-11-25,-0.030402751526098615
733342.5366500007,2021-11-26,-0.004173264144890831
714200.8637300008,2021-11-29,-0.02610195367561996
716163.9274700007,2021-11-30,0.002748615746202665
710569.8264000007,2021-12-01,-0.0078112019545054645
708877.4416200006,2021-12-02,-0.0023817290252448053
716911.9928000007,2021-12-03,0.01133418939335784
738469.6600300007,2021-12-06,0.030070172415171292
743767.4069600007,2021-12-07,0.0071739534022086104
754230.2705400008,2021-12-08,0.01406738650025674
788874.4710600008,2021-12-09,0.04593318761284415
790495.5876300008,2021-12-10,0.0020549740541377925
792826.5263200008,2021-12-13,0.002948705503832638
789452.9968400007,2021-12-14,-0.004255066358158643
776449.3036700008,2021-12-15,-0.0164717763084703
782148.9072900007,2021-12-16,0.0073405998215980706
761029.9574500007,2021-12-17,-0.02700118819212216
747948.9451900008,2021-12-20,-0.017188564171416676
754362.0967500007,2021-12-21,0.008574317272913357
748510.0497600007,2021-12-22,-0.0077576100591643105
748743.6850700008,2021-12-23,0.0003121338318370359
767392.4124100008,2021-12-24,0.024906690649760144
773026.0029700007,2021-12-27,0.0073412122258385
778460.4254900009,2021-12-28,0.007030064317527174
760007.6511300008,2021-12-29,-0.023704190676597237
764309.7857100008,2021-12-30,0.005660646407445347
771226.5665900009,2021-12-31,0.009049708651283073
764113.0594700008,2022-01-04,-0.009223628215315083
763730.9085900008,2022-01-05,-0.0005001234768386986
758787.5044500009,2022-01-06,-0.006472704043268829
755625.0196700008,2022-01-07,-0.004167813467477299
754265.2367900009,2022-01-10,-0.001799547188886974
741221.8906000007,2022-01-11,-0.017292784492508262
762415.9205400009,2022-01-12,0.02859336753106967
742178.3823500009,2022-01-13,-0.026543960645084907
724670.7307000009,2022-01-14,-0.02358954675365854
