account_value,date,daily_return
1000000.0,2021-04-09,
998935.6590000001,2021-04-12,-0.0010643409999998577
993370.3340000001,2021-04-13,-0.005571254714814344
1000909.768,2021-04-14,0.007589751517584453
998518.6740000001,2021-04-15,-0.0023889206364503535
999937.1660000001,2021-04-16,0.0014205963663329602
1008296.3650000001,2021-04-19,0.008359724274915159
1007471.1630000003,2021-04-20,-0.0008184121540494305
1011959.0720000003,2021-04-21,0.004454627749975515
1011208.4140000005,2021-04-22,-0.0007417869168525604
1014639.8340000005,2021-04-23,0.0033933855301169213
1013127.9060000004,2021-04-26,-0.001490112993139281
1022655.1110000005,2021-04-27,0.009403753409196858
1026440.5180000006,2021-04-28,0.003701548018763212
1025886.6300000006,2021-04-29,-0.0005396201633576236
1024801.7780000006,2021-04-30,-0.0010574774719502855
992703.9950000006,2021-05-06,-0.031320967321740945
974755.2150000005,2021-05-07,-0.018080696854655076
993014.4880000006,2021-05-10,0.018732162412693487
989318.7440000006,2021-05-11,-0.0037217422753251794
997771.1920000006,2021-05-12,0.008543705505694943
981010.0455600006,2021-05-13,-0.016798587265686504
1018224.6705600006,2021-05-14,0.0379350090943833
1043524.5105600005,2021-05-17,0.02484701140278367
1038992.8705600007,2021-05-18,-0.004342629189963199
1059447.1105600006,2021-05-19,0.019686602843555168
1057046.4305600007,2021-05-20,-0.0022659743710387037
1037715.3105600006,2021-05-21,-0.018287862709832847
1048083.0205600006,2021-05-24,0.009990900099956068
1093156.5905600006,2021-05-25,0.043005724847938964
1090514.1005600006,2021-05-26,-0.0024173023543189176
1103483.3305600006,2021-05-27,0.011892766900803986
1097597.2905600006,2021-05-28,-0.005334054296056268
1078117.2605600005,2021-05-31,-0.017747884554326077
1081287.4105600007,2021-06-01,0.002940450093854796
1055660.2905600006,2021-06-02,-0.02370056263461695
1056061.5505600006,2021-06-03,0.000380103337776605
1040362.2105600006,2021-06-04,-0.01486593275900916
1034681.1105600006,2021-06-07,-0.005460694306593461
1034812.5705600006,2021-06-08,0.00012705363870879616
1024964.8505600006,2021-06-09,-0.009516428655935938
1023257.2405600005,2021-06-10,-0.0016660181069303448
1012598.9405600005,2021-06-11,-0.010416051387202585
985590.4205600006,2021-06-15,-0.026672475071979895
962704.8605600006,2021-06-16,-0.023220152633988356
949990.6105600006,2021-06-17,-0.013206799426154547
952822.9505600006,2021-06-18,0.002981439993738899
943351.6405600007,2021-06-21,-0.009940262243298581
954821.2305600005,2021-06-22,0.012158340015385072
978784.3105600006,2021-06-23,0.025096928339083835
971770.0205600006,2021-06-24,-0.007166328602046024
981331.9105600006,2021-06-25,0.009839663498252271
1006909.1505600006,2021-06-28,0.02606380137521902
986978.4705600006,2021-06-29,-0.01979392082087572
983768.6605600007,2021-06-30,-0.0032521580720790144
985203.8205600006,2021-07-01,0.0014588389095286924
935373.5805600006,2021-07-02,-0.05057861019222998
933684.8505600006,2021-07-05,-0.0018054069893538305
938882.2905600006,2021-07-06,0.005566589194290428
923413.4405600005,2021-07-07,-0.01647581401367537
904961.4305600006,2021-07-08,-0.01998239270679203
891939.8205600006,2021-07-09,-0.0143891325754536
937860.4905600005,2021-07-12,0.05148404515807892
