account_value,date,daily_return
666892.204870001,2022-04-25,
671883.0976000009,2022-04-26,0.007483807268331866
694162.277610001,2022-04-27,0.03315931013830009
709952.9352700007,2022-04-28,0.022747789917894723
710178.7404900009,2022-04-29,0.0003180566045752897
712634.203850001,2022-05-05,0.003457528675535837
698981.5407600009,2022-05-06,-0.019158023872895336
686977.6938400008,2022-05-09,-0.01717333895105211
689885.6101100008,2022-05-10,0.004232912212543072
690126.4935900008,2022-05-11,0.000349164378079303
685939.3405700008,2022-05-12,-0.006067225441844237
693110.1345700009,2022-05-13,0.010453976869210235
689983.1715800007,2022-05-16,-0.004511495120382514
691959.7497200007,2022-05-17,0.0028646758666213135
685667.5171200008,2022-05-18,-0.009093350592351612
684720.6572300008,2022-05-19,-0.0013809315249131426
701437.1469900009,2022-05-20,0.02441359054015635
692983.8843500009,2022-05-23,-0.01205134726079804
684150.6558800008,2022-05-24,-0.012746657850904342
685535.6665100008,2022-05-25,0.0020244234483974832
689025.7653000008,2022-05-26,0.00509105355198769
687562.9408500008,2022-05-27,-0.0021230330180223023
688700.961910001,2022-05-30,0.00165515183030851
692401.6033500009,2022-05-31,0.00537336470350902
690115.8460000011,2022-06-01,-0.003301201699910661
686029.428100001,2022-06-02,-0.00592135063074628
685181.013880001,2022-06-06,-0.0012367023705522895
691506.251420001,2022-06-07,0.00923148396097817
705308.340840001,2022-06-08,0.019959457187346485
703010.3664600011,2022-06-09,-0.003258113149864461
713832.0248200011,2022-06-10,0.015393312639886636
705077.336240001,2022-06-13,-0.01226435390343783
712736.2732300013,2022-06-14,0.010862548824563723
716547.8478400011,2022-06-15,0.00534780500608778
713908.6393200009,2022-06-16,-0.003683227195442673
734651.6070700012,2022-06-17,0.029055493388843168
731772.242340001,2022-06-20,-0.003919360826669771
725047.4564600012,2022-06-21,-0.009189725287332418
716635.9957200012,2022-06-22,-0.011601255428256296
720749.9891100009,2022-06-23,0.005740701575932539
725946.5525700009,2022-06-24,0.007209939005919042
731479.178420001,2022-06-27,0.007621257832843842
738282.3435900009,2022-06-28,0.009300558882201937
736246.5569300011,2022-06-29,-0.002757463560757012
745357.2607100012,2022-06-30,0.012374528198800583
742828.4649200011,2022-07-01,-0.003392729799923444
742608.6418900009,2022-07-04,-0.0002959270415463511
744147.694020001,2022-07-05,0.002072494236106781
732872.365380001,2022-07-06,-0.015152003736098263
732123.919580001,2022-07-07,-0.0010212498592601094
732148.044950001,2022-07-08,3.295257722735201e-05
722596.131480001,2022-07-11,-0.013046423514867622
720767.155180001,2022-07-12,-0.0025311183112119995
720499.9956200011,2022-07-13,-0.0003706600086864631
716628.0979400014,2022-07-14,-0.005373903821703552
706430.1229500014,2022-07-15,-0.01423049838446866
705725.0600700012,2022-07-18,-0.0009980645743926653
705863.276580001,2022-07-19,0.00019585036414349055
706109.0526100011,2022-07-20,0.0003481921190047199
704722.222670001,2022-07-21,-0.001964044979842594
705835.9094900012,2022-07-22,0.0015803202796424998
704954.3239700013,2022-07-25,-0.0012489949974872072
707107.1900100012,2022-07-26,0.0030539085537852895
